id,title,audienceScore,tomatoMeter,rating,ratingContents,releaseDateTheaters,releaseDateStreaming,runtimeMinutes,genre,originalLanguage,director,writer,boxOffice,distributor,soundMix
pet_names,Pet Names,89,90,NA,NA,NA,2019-03-08,75,Drama,English,Carol Brandt,Meredith Johnston,NA,NA,NA
words_and_pictures,Words and Pictures,50,43,PG-13,"['Nude Sketches', 'Language', 'Sexual Material', 'Some Mature Thematic Material']",2014-05-23,2014-09-09,111,"Comedy, Drama, Romance",English,Fred Schepisi,Gerald Di Pego,$2.2M,Roadside Attractions,NA
jin_roh_the_wolf_brigade,Jin-Roh: The Wolf Brigade,78,55,NA,NA,2001-06-22,2007-11-27,108,"Sci-fi, Animation",Japanese,Hiroyuki Okiura,Mamoru Oshii,$94.6K,NA,DTS
patterns,Patterns,83,83,NA,NA,1956-03-27,2004-10-05,83,Drama,English,Fielder Cook,Rod Serling,NA,NA,NA
the_singing_revolution,The Singing Revolution,82,83,NA,NA,NA,2009-02-03,94,Documentary,English,"Maureen Castle Tusty,James Tusty",NA,$330.0K,NA,NA
the_mule_2018,The Mule,66,70,R,"['Language Throughout', 'Brief Sexuality/Nudity']",2018-12-14,2019-04-02,116,"Crime, Drama",English,Clint Eastwood,Nick Schenk,$103.8M,Warner Bros. Pictures,NA
kronks_new_groove,Kronk's New Groove,44,0,NA,NA,NA,2005-12-13,72,"Kids & family, Comedy, Animation",English,"Saul Blinkoff,Elliot M. Bour",Tom Rogers,NA,NA,NA
8_bit_christmas,8-Bit Christmas,75,84,PG,"['Some Mild Violence', 'Rude Humor', 'Language', 'Suggestive References']",NA,2021-11-24,105,"Holiday, Comedy",English,Michael Dowse,Kevin Jakubowski,NA,NA,Dolby Digital
freakdog,Freakdog,16,7,NA,NA,NA,2009-02-10,85,"Horror, Mystery & thriller",English,Paddy Breathnach,Spence Wright,NA,NA,NA
sacro_gra,Sacro GRA,52,77,NA,NA,NA,2017-03-23,93,Documentary,Italian,Gianfranco Rosi,Gianfranco Rosi,NA,NA,NA
broken_hearts_club,The Broken Hearts Club,72,64,R,"['Some Sexual Content', 'Language', 'Drug Use']",2000-10-13,2001-03-06,94,"Comedy, Drama, Lgbtq+",English,Greg Berlanti,Greg Berlanti,$1.7M,"Sony Pictures Entertainment, Screen Gems, Sony Pictures Classics","SDDS, Dolby Digital, DTS, Dolby SR"
dirty_pictures,Dirty Pictures,67,40,NA,NA,NA,2006-08-01,95,Drama,English,Frank Pierson,Ilene Chaiken,NA,NA,NA
love_affair_or_the_case_of_the_missing_switchboard_operator,Love Affair; Or the Case of the Missing Switchboard Operator,73,100,NA,NA,NA,2009-10-13,75,"Comedy, Drama",Serbian,Dusan Makavejev,Dusan Makavejev,NA,NA,NA
singing_detective,The Singing Detective,40,39,NA,NA,2003-11-07,2009-01-06,109,"Drama, Musical",English,Keith Gordon,NA,$336.5K,"Paramount Pictures, Airborne Productions Inc.","Surround, Dolby SR"
lucy_in_the_sky,Lucy in the Sky,31,21,R,"['Some Sexual Content', 'Language']",2019-10-04,2019-10-26,124,Drama,English,Noah Hawley,"Brian C. Brown,Elliott DiGuiseppi,Noah Hawley",$315.0K,Fox Searchlight,NA
headshot_2010,Headshot,48,71,NA,NA,2012-09-28,2012-10-02,105,"Crime, Drama, Mystery & thriller",Thai,Pen-Ek Ratanaruang,Pen-Ek Ratanaruang,NA,Kino Lorber,NA
1032522-alice,Alice,57,71,NA,NA,1990-12-25,2001-06-05,106,"Romance, Comedy, Fantasy",English,Woody Allen,Woody Allen,$6.8M,"LK-TEL, Orion Pictures","Surround, Dolby Stereo"
return_to_sender_2015,Return to Sender,23,14,NA,NA,2015-08-14,2015-09-29,95,"Mystery & thriller, Drama",English,Fouad Mikati,"Patricia Beauchamp,Joe Gossett",NA,Image Entertainment,NA
the_seagull_2018,The Seagull,45,67,PG-13,"['Drug Use', 'A Scene of Violence', 'Partial Nudity', 'Some Mature Thematic Elements']",2018-05-11,2018-09-25,98,Drama,English,Michael Mayer,"Anton Chekhov,Stephen Karam",$1.2M,Sony Pictures Classics,NA
the_great_water,The Great Water,75,71,NA,NA,2004-04-30,NA,94,Drama,Macedonian,Ivo Trajkov,"Vladimir Blazevski,Ivo Trajkov",$87.4K,NA,NA
everything_must_go,Everything Must Go,52,73,R,"['Some Sexual Content', 'Language']",2011-05-13,2011-09-06,97,"Comedy, Drama",English,Dan Rush,Dan Rush,$2.7M,Roadside Attractions,Dolby Digital
desert_dancer,Desert Dancer,61,32,PG-13,"['Violence', 'Thematic Elements', 'Some Drug Material']",2015-04-17,2015-12-01,104,Drama,English,Richard Raymond,Jon Croker,$153.5K,Relativity Media,NA
acod,A.C.O.D.,28,52,R,"['Language', 'Brief Sexual Content']",2013-10-04,2013-01-14,87,Comedy,English,Stuart Zicherman,"Ben Karlin,Stuart Zicherman",$172.3K,The Film Arcade,NA
dont_worry_he_wont_get_far_on_foot,"Don't Worry, He Won't Get Far on Foot",75,76,R,"['Language Throughout', 'Alcohol Abuse', 'Sexual Content', 'Some Nudity']",2018-07-13,2018-10-09,113,"Biography, Comedy, Drama",English,Gus Van Sant,Gus Van Sant,$1.4M,Amazon Studios,NA
the_battle_of_jangsari,The Battle of Jangsari,80,44,NA,NA,2019-10-04,2020-01-26,108,War,Korean,"Kwak Kyung-taek,Kim Tae-hun",Lee Manhui,$70.9K,Well Go USA,NA
drums,The Drum,56,83,NA,NA,NA,NA,96,Adventure,English,Zoltan Korda,NA,NA,NA,NA
mughal_e_azam,The Emperor of the Mughals,90,92,NA,NA,1960-08-08,2007-10-19,173,Drama,Urdu,K. Asif,"A-Man,A-Man,Kamal Amrohi,K. Asif,Wajahat Mirza,Ehsan Rizvi",$161.4K,STAR TV,NA
good_night,The Good Night,33,30,R,"['Some Sexual Content', 'Language']",2007-10-05,2008-04-01,93,"Comedy, Drama, Romance",English,Jake Paltrow,Jake Paltrow,$22.2K,Yari Film Group,NA
a_thousand_cuts_2020,A Thousand Cuts,79,100,NA,NA,2020-08-07,2020-08-07,110,Documentary,English,Ramona S. Diaz,Ramona S. Diaz,NA,PBS Distribution,NA
1014008-missing_in_action,Missing in Action,42,19,NA,NA,1984-11-16,2000-06-13,102,War,English,Joseph Zito,"Steve Bing,James Bruner,John Crowther,Lance Hool,Larry Levinson,Arthur Silver",NA,"Metro-Goldwyn-Mayer, MGM/UA Home Entertainment Inc.",NA
life_in_movement,Life in Movement,91,100,NA,NA,NA,2019-11-13,75,"Documentary, Biography",English,"Sophie Hyde,Bryan Mason","Sophie Hyde,Bryan Mason",NA,NA,NA
donald_cried,Donald Cried,70,89,NA,NA,2017-03-03,2017-05-30,85,"Comedy, Drama",English,Kris Avedisian,Kris Avedisian,$61.0K,The Orchard,"DTS, SDDS, Dolby Digital"
stolen_children,The Stolen Children,86,86,NA,NA,NA,2018-11-08,114,Drama,Italian,Gianni Amelio,NA,NA,NA,NA
painkillers_2019,Painkillers,69,60,NA,NA,2019-01-31,2019-02-04,83,"Mystery & thriller, Drama",English,Roxy Shih,Giles Daoust,NA,Kew Media Group,NA
the_go_getters,The Go-Getters,88,71,NA,NA,NA,2018-12-25,83,"Adventure, Comedy",English,Jeremy LaLonde,"Aaron Abrams,Brendan Gall",NA,NA,NA
gabrielle_2013,Gabrielle,76,89,R,['Some Sexuality'],2014-04-18,2014-02-18,104,"Drama, Romance",French (Canada),Louise Archambault,Louise Archambault,$5.5K,Entertainment One,NA
1095351-1095351-what_planet_are_you_from,What Planet Are You From?,28,42,R,"['Sexuality', 'Language']",2000-03-03,2000-07-18,104,Comedy,English,Mike Nichols,"Garry Shandling,Michael Leeson,Garry Shandling,Michael Leeson,Ed Solomon,Peter Tolan",$6.3M,"Columbia Pictures, Sony Pictures Entertainment","Surround, Dolby Digital, DTS, SDDS"
full_contact,Full Contact,72,89,R,"['Language', 'Strong Martial Arts Violence', 'Sexuality']",1992-01-01,2012-04-16,96,"Crime, Drama",Chinese,Ringo Lam,Yin Nam,NA,NA,"Dolby SR, Dolby Digital, Dolby A, Dolby Stereo"
lone_wolf_mcquade,Lone Wolf McQuade,67,57,NA,NA,1983-04-15,2001-11-20,107,Action,English,Steve Carver,"H. Kaye Dyal,B.J. Nelson",NA,Orion Pictures,NA
hector_and_the_search_for_happiness,Hector and the Search for Happiness,61,38,R,"['Some Brief Nudity', 'Language']",2014-10-03,2015-02-03,114,"Comedy, Drama, Adventure",English,Peter Chelsom,"Maria von Heland,Peter Chelsom,Tinker Lindsay",$1.1M,Relativity Media,NA
1492_conquest_of_paradise,1492: Conquest of Paradise,50,32,NA,NA,NA,2004-11-16,145,"History, Drama",English,Ridley Scott,NA,$6.5M,NA,"Surround, Stereo"
song_of_granite,Song of Granite,62,85,NA,NA,2017-11-15,2018-02-06,104,"Biography, History, Drama, Music",English,Pat Collins,"Pat Collins,Eoghan Mac Giolla Bhride,Sharon Whooley",$9.4K,Oscilloscope Laboratories,NA
return_from_witch_mountain,Return From Witch Mountain,39,50,NA,NA,1978-03-10,2006-09-05,95,"Kids & family, Sci-fi",English,John Hough,Malcolm Marmorstein,NA,NA,NA
1226860-losers,The Losers,54,48,PG-13,"['Language', 'A Scene of Sensuality', 'Sequences of Intense Action', 'Violence']",2010-04-23,2010-07-20,97,"Action, Adventure",English,Sylvain White,"Peter Berg,James Vanderbilt",$23.6M,Warner Bros. Pictures,"SDDS, Dolby Digital, DTS"
skull_the_mask,Skull: The Mask,57,67,NA,NA,NA,2021-05-27,90,"Horror, Fantasy, Sci-fi",Portuguese (Brazil),Armando Fonseca,"Armando Fonseca,Kapel Furman",NA,NA,NA
36_2013,36,71,100,NA,NA,NA,NA,68,Drama,Thai,Nawapol Thamrongrattanarit,Nawapol Thamrongrattanarit,NA,NA,Dolby Digital
nothing_left_to_fear,Nothing Left to Fear,17,9,R,"['Some Language', 'Disturbing Violent Content']",2013-10-04,2013-10-08,100,Horror,English,Anthony Leonardi III,Jonathan W.C. Mills,$7.9K,Anchor Bay,NA
spaceship_2016,Spaceship,50,53,NA,NA,NA,2017-12-12,86,Drama,English (United Kingdom),Alex Taylor,Alex Taylor,NA,NA,NA
tyrel,Tyrel,33,60,NA,NA,2018-12-05,2019-03-12,86,"Comedy, Drama",English,Sebastián Silva,Sebastián Silva,$18.2K,Magnolia Pictures,NA
the_retaliators,The Retaliators,89,88,NA,NA,2022-09-14,2022-10-21,97,"Horror, Mystery & thriller",English,"Bridget Smith,Samuel Gonzalez Jr.","Darren Geare,Jeff Allen Geare,Jeff Allen Geare",NA,CineLife Entertainment,NA
another_round,Another Round,89,92,NA,NA,2020-12-04,2020-12-18,115,"Comedy, Drama",Danish,Thomas Vinterberg,"Thomas Vinterberg,Tobias Lindholm",NA,Samuel Goldwyn Films,NA
mamas_boy,Mama's Boy,26,8,PG-13,"['Sexual References', 'Language', 'Some Drug Use']",2007-11-30,2009-08-25,89,"Comedy, Drama",English,Tim Hamilton,Hank Nelken,NA,Warner Independent,NA
blood_and_chocolate,Blood and Chocolate,52,11,PG-13,"['Substance Abuse', 'Some Sexuality', 'Violence/Terror']",2007-01-26,2007-06-12,98,"Fantasy, Horror",English,Katja von Garnier,"Ehren Kruger,Christopher Landon",$3.5M,Metro-Goldwyn-Mayer,"Dolby SRD, DTS, SDDS"
burning_bush,Burning Bush,84,96,NA,NA,NA,NA,NA,NA,NA,Agnieszka Holland,NA,NA,NA,NA
in_pursuit_of_silence,In Pursuit of Silence,72,90,NA,NA,2017-06-23,2017-11-05,81,Documentary,English,Patrick Shen,NA,$29.0K,Cinema Guild,NA
lets_talk_about_sex_1998,Let's Talk About Sex,30,13,NA,NA,1998-09-11,2009-01-01,82,"Comedy, Drama",English,Troy Byer,Troy Byer,$417.8K,Fine Line Features,NA
breaking_news_in_yuba_county,Breaking News in Yuba County,46,11,R,"['Sexual Content', 'Language', 'Some Nudity', 'Violence']",2021-02-12,2021-02-12,96,Comedy,English,Tate Taylor,Amanda Idoko,NA,American International Pictures,NA
robot_overlords,Robot Overlords,24,61,PG-13,"['Sexual References', 'Sci-Fi Action', 'A Crude Gesture', 'Violence']",NA,2015-08-11,89,"Sci-fi, Action",English,Jon Wright,"Mark Stay,Jon Wright",NA,NA,NA
mine_vaganti,Loose Cannons,73,72,NA,NA,NA,2011-09-27,110,"Comedy, Drama, Romance, Lgbtq+",Italian,Ferzan Ozpetek,"Ivan Cotroneo,Ferzan Ozpetek",NA,NA,NA
1010012-house,House,46,62,NA,NA,NA,2002-06-25,92,"Horror, Comedy",English,Steve Miner,NA,$17.5M,NA,NA
straight_talk,Straight Talk,59,42,NA,NA,1992-04-03,2003-05-06,91,"Romance, Comedy",English,Barnet Kellman,"Craig Bolotin,Patricia Resnick",$20.1M,Buena Vista Pictures,"Dolby, Surround, Stereo"
lisa_picard_is_famous,Famous,40,44,NA,NA,2001-08-22,2002-01-22,90,Comedy,English,Griffin Dunne,"Nat DeWolf,Laura Kirk",$112.5K,First Look,Surround
purple_hearts_2022,Purple Hearts,69,35,NA,NA,NA,2022-07-29,123,"Romance, Drama",English,"Ben Lewin,Elizabeth Allen Rosenbaum","Liz W. Garcia,Kyle Jarrow",NA,NA,Dolby Digital
schlock,Schlock,44,71,NA,NA,NA,2019-04-24,80,Horror,English,John Landis,NA,NA,NA,NA
twentieth_century,Twentieth Century,74,86,NA,NA,1934-05-11,2005-02-22,91,Comedy,English,Howard Hawks,"Charles Bruce Millholland,Ben Hecht,Charles MacArthur,Ben Hecht,Charles MacArthur,Gene Fowler",NA,"Columbia TriStar Home Video, Columbia Home Video, Columbia Pictures",Mono
bullets_over_broadway,Bullets Over Broadway,83,95,NA,NA,1994-10-21,2007-06-05,99,Comedy,English,Woody Allen,"Woody Allen,Douglas McGrath",$11.4M,"Miramax Films, Laurenfilm S.A.","Surround, Mono"
the_bar_2017,The Bar,56,88,NA,NA,NA,2017-09-24,100,Mystery & thriller,Spanish (Spain),Alex de la Iglesia,"Jorge Guerricaechevarría,Alex de la Iglesia",NA,NA,NA
the_united_states_of_autism_2013,The United States of Autism,67,71,NA,NA,NA,2014-04-08,93,"Documentary, Biography",English,Richard Everts,NA,NA,NA,NA
virgin_suicides,The Virgin Suicides,81,79,R,['Thematic Elements'],1999-05-12,2007-08-07,97,Drama,English,Sofia Coppola,"Sofia Coppola,Jeffrey Eugenides",$4.9M,Paramount Pictures,"Dolby Stereo, Dolby SR, Dolby Digital, Surround"
read_my_lips,Read My Lips,82,97,R,"['Violence', 'Some Sexual Content', 'Language']",2002-07-05,NA,118,"Drama, Mystery & thriller",French (France),Jacques Audiard,"Jacques Audiard,Tonino Benacquista",$1.4M,Magnolia Films,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR"
these_three,These Three,75,100,NA,NA,1936-03-18,2016-02-08,92,Drama,English,William Wyler,NA,NA,"United Artists, Samuel Goldwyn Company",NA
climate-change-is-coming-to-town-h2oil-program,H2Oil,53,14,NA,NA,2010-06-15,NA,76,Documentary,English,Shannon Walsh,Shannon Walsh,NA,NA,NA
steamboat_bill_jr,"Steamboat Bill, Jr.",91,96,NA,NA,1928-05-12,2007-06-11,71,"Comedy, Action, Drama",English,"Charles Reisner,Buster Keaton",Carl Harbaugh,NA,"Kino Video, Reel Media International [us], United Artists, Image Entertainment Inc., Grapevine Video",NA
ki_and_ka_2016,Ki & Ka,47,11,NA,NA,2016-04-01,2017-03-28,126,"Romance, Comedy",Hindi,R. Balki,R. Balki,$795.9K,Eros International,NA
spirit_stallion_of_the_cimarron,Spirit: Stallion of the Cimarron,77,69,NA,NA,2002-05-24,2002-11-19,83,"Kids & family, Adventure, Animation",English,"Kelly Asbury,Lorna Cook",John Fusco,$73.2M,DreamWorks SKG,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital"
1017530-rich_and_famous,Rich and Famous,38,60,NA,NA,1981-10-09,2007-11-06,115,Drama,English,George Cukor,NA,NA,NA,Stereo
i_am_nojoom_age_10_and_divorced,"I Am Nojoom, Age 10 and Divorced",67,100,NA,NA,NA,NA,96,Drama,Arabic,Khadija al-Salami,Khadija al-Salami,NA,NA,NA
snapshots_2018,Snapshots,95,71,NA,NA,2018-07-27,2018-08-14,95,Drama,English,Melanie Mayron,"Jan Miller Corran,Katherine Cortez",NA,Gravitas Ventures,NA
1010174-hud,Hud,89,84,NA,NA,1963-05-28,2003-12-02,112,Drama,English,Martin Ritt,"Irving Ravetch,Harriet Frank Jr.",NA,Paramount Pictures,Mono
if_you_build_it,If You Build It,88,78,NA,NA,2014-01-10,2015-06-23,82,Documentary,English,Patrick Creadon,NA,$4.9K,Long Shot Factory,NA
pickup_on_south_street,Pickup on South Street,89,92,NA,NA,1953-06-17,2004-02-17,80,Mystery & thriller,English,Samuel Fuller,"Samuel Fuller,Dwight Taylor",NA,20th Century Fox,Mono
for_those_in_peril_2014,For Those in Peril,68,88,NA,NA,NA,2014-07-01,92,Drama,English,Paul Wright,Paul Wright,NA,NA,NA
1117377-all_or_nothing,All or Nothing,81,82,R,"['Some Sexuality', 'Pervasive Language']",2002-10-25,2003-02-18,128,Drama,English,Mike Leigh,NA,$112.9K,Metro-Goldwyn-Mayer,Surround
lamour_fou,L'Amour Fou,92,91,NA,NA,1969-01-15,NA,255,Drama,French (Canada),Jacques Rivette,"Jacques Rivette,Marilu Parolini",NA,New Yorker Films,NA
saint_jack,Saint Jack,76,72,NA,NA,1979-04-27,2015-12-01,112,Drama,English,Peter Bogdanovich,"Howard Sackler,Paul Theroux,Peter Bogdanovich",NA,NA,NA
diminished_capacity,Diminished Capacity,37,35,NA,NA,2008-07-04,2008-11-25,87,"Romance, Comedy",English,Terry Kinney,Sherwood Kiraly,$21.3K,IFC Films,NA
omega_man,The Omega Man,53,64,NA,NA,1971-08-01,2007-05-15,98,Sci-fi,English,Boris Sagal,"Richard Matheson,John William Corrington,Joyce Hooper Corrington",NA,"Warner Bros. Pictures, Warner Bros. Television, Warner Home Vídeo",Mono
wild_indian,Wild Indian,57,91,NA,NA,2021-09-03,2021-09-03,90,"Mystery & thriller, Drama",English,Lyle Mitchell Corbine Jr.,Lyle Mitchell Corbine Jr.,NA,Vertical Entertainment,NA
john_mcenroe_in_the_realm_of_perfection,John McEnroe: In the Realm of Perfection,52,90,NA,NA,2018-08-22,2019-02-05,95,Documentary,English,Julien Faraut,NA,$73.7K,Oscilloscope Laboratories,NA
wild_orchid,Wild Orchid,44,10,NA,NA,NA,2002-04-16,105,"Drama, Romance",English,Zalman King,NA,$10.7M,NA,Surround
bug,Bug,34,61,R,"['Language', 'Drug Use', 'Nudity', 'Sexuality', 'Some Strong Violence']",2007-05-25,2007-09-25,102,"Drama, Mystery & thriller, Horror",English,William Friedkin,Tracy Letts,$7.0M,Lionsgate Films,"Dolby, Dolby SRD"
nayattu,Nayattu,100,100,NA,NA,NA,2021-05-09,NA,Mystery & thriller,Malayalam,Martin Prakkat,Shahi Kabir,NA,NA,NA
mid_august_lunch,Pranzo di Ferragosto,70,88,NA,NA,2010-03-17,2011-05-03,75,"Comedy, Drama",Italian,Gianni Di Gregorio,"Gianni Di Gregorio,Simone Riccardini",$673.7K,Zeitgeist,NA
citizen_soldier_2016,Citizen Soldier Birds Eye View,67,86,R,['Language'],2016-08-05,2017-03-08,95,"Documentary, War",English,"David Salzberg,Christian Tureaud",Eli Baldrige,NA,Gravitas Ventures,NA
aga,Ága,68,96,NA,NA,2019-09-04,2020-03-31,96,Drama,NA,Milko Lazarov,"Simeon Ventsislavov,Milko Lazarov",$35.2K,Big World Pictures,NA
package,The Package,44,65,NA,NA,NA,2013-02-19,108,Mystery & thriller,English,Andrew Davis,NA,$9.3M,NA,Surround
if_these_walls_could_talk,If These Walls Could Talk,74,88,NA,NA,NA,2004-07-27,97,Drama,English,"Nancy Savoca,Cher",NA,NA,NA,Stereo
player,The Player,84,97,NA,NA,1992-04-03,2010-08-17,123,Comedy,English,Robert Altman,Michael Tolkin,$21.7M,"Criterion Collection, Fine Line Features",Surround
swat,S.W.A.T.,52,48,PG-13,"['Sexual References', 'Language', 'Violence']",2003-08-08,2003-12-30,116,"Action, Mystery & thriller",English,Clark Johnson,"David Ayer,David McKenna,Ron Mita,Jim McClain",$116.6M,Columbia Pictures,Surround
they,They,38,67,NA,NA,NA,2018-04-24,80,Drama,English,Anahita Ghazvinizadeh,Anahita Ghazvinizadeh,NA,NA,NA
godzilla_vs_the_sea_monster,Godzilla vs. the Sea Monster,38,57,PG,['Sci-Fi Monster Violence'],NA,2005-02-08,87,Sci-fi,Japanese,Fukuda Jun,NA,NA,NA,NA
lover_come_back,Lover Come Back,77,91,NA,NA,1961-12-20,2004-04-06,107,"Romance, Comedy",English,Delbert Mann,"Stanley Shapiro,Paul Henning",NA,Universal Pictures,Mono
severance,Severance,61,66,R,"['Language', 'Drug Content', 'Some Sexuality/Nudity', 'Strong Bloody Violence']",NA,2007-09-18,95,"Horror, Comedy",English,Christopher Smith,"Christopher Smith,James Moran",$136.4K,NA,NA
1041862-forever_young,Forever Young,53,54,NA,NA,NA,1997-07-29,102,Romance,English,Steve Miner,J.J. Abrams,$55.0M,NA,Surround
last_of_the_red_hot_lovers,Last of the Red Hot Lovers,81,33,NA,NA,NA,2003-11-25,100,Comedy,English,Gene Saks,NA,NA,NA,NA
the_rape_of_recy_taylor,The Rape of Recy Taylor,64,95,NA,NA,2017-12-08,2018-03-20,91,Drama,English,Nancy Buirski,Nancy Buirski,NA,Self Distributed,NA
hamlet,Hamlet,91,100,NA,NA,NA,2010-05-04,182,Drama,English,Gregory Doran,NA,NA,NA,NA
hold_that_ghost,Hold That Ghost,90,100,NA,NA,NA,NA,86,Comedy,English,Arthur Lubin,NA,NA,NA,NA
1016854-prowler,The Prowler,49,71,NA,NA,1981-06-26,2003-10-07,88,Horror,English,Joseph Zito,NA,NA,NA,NA
ben_hur_2016,Ben-Hur,52,25,PG-13,"['Sequences of Violence', 'Disturbing Images']",2016-08-19,2016-12-13,125,"Adventure, Action, History, Drama",English,Timur Bekmambetov,"Keith Clarke,John Ridley",$26.4M,Paramount Pictures,NA
the_truffle_hunters,The Truffle Hunters,78,97,PG-13,['Some Strong Language'],2021-03-05,2021-08-17,84,Documentary,Italian,"Michael Dweck,Gregory Kershaw",NA,$520.4K,Sony Pictures Classics,NA
love_antosha,"Love, Antosha",93,97,R,"['Language', 'Some Sexual Content', 'Nudity']",2019-08-02,2019-11-15,92,Documentary,English,Garret Price,NA,$19.9K,Lurker Productions,NA
as_you_are_2017,As You Are,69,68,NA,NA,2017-02-24,2017-06-13,110,Drama,English,Miles Joris-Peyrafitte,"Madison Harrison,Miles Joris-Peyrafitte",NA,Votiv Films,NA
midnight-movies-from-the-margin-to-the-mainstream,Midnight Movies: From the Margin to the Mainstream,78,91,NA,NA,NA,2020-12-31,86,Documentary,English,Stuart Samuels,Stuart Samuels,NA,NA,NA
1017649-river,The River,49,24,NA,NA,1984-12-19,2004-09-28,124,Drama,English,Mark Rydell,Robert Dillon,NA,Universal Pictures,"Stereo, Surround"
dying_to_know_ram_dass_and_timothy_leary,Dying to Know: Ram Dass & Timothy Leary,82,78,NA,NA,NA,2017-06-27,99,"Documentary, Biography, History, Drama",English,Gay Dillingham,David Leach,NA,NA,NA
neruda_2016,Neruda,68,92,R,"['Some Language', 'Sexuality/Nudity']",2016-12-16,2017-06-13,107,"History, Drama",Spanish,Pablo Larraín,Guillermo Calderón,$938.9K,The Orchard,Dolby
judwaa_2,Judwaa 2,33,33,NA,NA,2017-09-29,2018-02-15,145,"Comedy, Action",Hindi,David Dhawan,Yunus Sajawal,$1.4M,FIP,Dolby Digital
the_oscar_nominated_short_films_animation,2018 Oscar Nominated Short Films,83,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
leprechaun_returns,Leprechaun Returns,69,45,R,"['Some Sexual References', 'Horror Violence/Gore']",NA,2018-12-11,92,"Horror, Comedy",English,Steven Kostanski,Suzanne Keilly,NA,NA,Stereo
tony_rome,Tony Rome,59,63,NA,NA,1967-11-10,2005-05-24,110,"Crime, Drama",English,Gordon Douglas,NA,NA,NA,NA
10006752-feed,Feed,45,57,NA,NA,NA,2006-07-25,105,Mystery & thriller,English,Brett Leonard,Kieran Galvin,NA,NA,NA
in_darkness_2018,In Darkness,34,47,NA,NA,2018-05-25,2018-05-25,110,Mystery & thriller,English,Anthony Byrne,"Natalie Dormer,Anthony Byrne",NA,Vertical Entertainment,NA
to_the_arctic,To the Arctic,66,64,NA,NA,2012-04-20,2013-03-26,40,Documentary,English,Greg MacGillivray,Stephen Judson,$14.6M,Warner Bros. Pictures,NA
cut,Cut,25,11,R,"['Language', 'Gore', 'Brief Nudity', 'Strong Violence']",NA,2001-05-08,82,Horror,English,Kimble Rendall,Dave Warner,NA,NA,NA
mrs_browns_boys_dmovie,Mrs. Brown's Boys D'Movie,43,6,NA,NA,NA,NA,94,Comedy,English,Ben Kellett,Brendan O'Carroll,NA,NA,NA
ratcatcher,Ratcatcher,86,86,NA,NA,2000-10-13,2002-09-10,93,Drama,English,Lynne Ramsay,Lynne Ramsay,$216.8K,"First Look, Merchant-Ivory Productions [us]","Surround, Dolby SR, Dolby Digital"
swimming_upstream,Swimming Upstream,80,61,PG-13,"['Domestic Abuse', 'Alcohol-Related Materials']",2005-02-04,2005-05-31,114,Drama,English,Russell Mulcahy,"Anthony Fingleton,Diane Fingleton",$47.2K,Metro-Goldwyn-Mayer,"Surround, Dolby SRD"
the_puffy_chair,The Puffy Chair,62,77,R,['Language'],2005-01-26,2007-03-01,85,Comedy,English,Jay Duplass,"Jay Duplass,Mark Duplass",$192.5K,NA,Dolby SR
i_frankenstein,"I, Frankenstein",38,5,PG-13,"['Sequences of Fantasy Violence', 'Sequences of Fantasy Action']",2014-01-24,2014-05-13,93,"Fantasy, Action",English,Stuart Beattie,Stuart Beattie,$19.1M,Lionsgate Films,"Dolby, Datasat, SDDS"
the_wilderness_of_james,All the Wilderness,43,60,NA,NA,2015-02-20,2015-05-19,117,Drama,English,Michael Johnson,Michael Johnson,NA,Screen Media Films,NA
backcountry,Backcountry,53,92,R,"['Language', 'Gruesome Creature Violence']",NA,2015-09-01,92,"Drama, Mystery & thriller, Adventure",English,Adam MacDonald,Adam MacDonald,NA,NA,NA
muscle_shoals_2013,Muscle Shoals,89,97,PG,"['Smoking', 'Language', 'Brief Partial Nudity', 'Thematic Elements']",2013-09-27,2014-02-25,111,Documentary,English,"Greg ""Freddy"" Camalier",NA,$695.6K,Magnolia Pictures,NA
scarborough,Scarborough,40,60,NA,NA,NA,2019-09-13,87,"Drama, Romance",English (United Kingdom),Barnaby Southcombe,Barnaby Southcombe,NA,NA,NA
tokyo_tribe_2014,Tokyo Tribe,47,55,NA,NA,2015-10-23,2015-12-01,116,"Musical, Comedy, Action",Japanese,Sion Sono,Sion Sono,NA,XLrator Media,NA
solas,Solas,87,90,NA,NA,1999-03-05,2003-08-12,98,Drama,Spanish,Benito Zambrano,Benito Zambrano,$367.9K,Samuel Goldwyn Company,Dolby Digital
83,83,95,80,NA,NA,2021-12-23,NA,162,"Drama, Biography",Hindi,Kabir Khan,NA,$3.9M,Reliance Entertainment,Dolby Digital
blackbird_2015,Blackbird,57,45,R,"['Some Drug Use', 'All Involving Teens', 'Sexual Content', 'Language']",NA,2016-01-11,102,"Drama, Lgbtq+",English,Patrik-Ian Polk,"Rikki Beadle Blair,Patrik-Ian Polk",$75.0K,NA,NA
night_of_the_generals,The Night of the Generals,70,43,NA,NA,1967-02-02,2007-01-29,148,"Crime, Drama",English,Anatole Litvak,NA,NA,NA,NA
